"9445","299","Tubin, Eduard","Tubin","none",,,,"Stockholm-based from 1944","24","1905","1982","Estonian","Neoromantic","1900s","77","Eduard","Tubin",
"9446","300","Turina, Joaquín","Turina","112---2000---2222---212---01---120",,,,"Madrid-based from 1914","13","1882","1949","Spanish","Spanish Nationalist","1800s","67","Joaquín","Turina",
"9447","301","Varèse, Edgard","Varèse","002---0000---2000---002---00---02x",,,,"mainly Paris-, Germany- & U.S.-based","10","1883","1965","French-American","Experimentalist","1800s","82","Edgard","Varèse","è"
"9448","302","Victoria, Tomás Luis de","Victoria","[not used]",,,,"Rome-based from c1565-1587, Madrid-based thereafter","15","1548","1611","Spanish","Late Spanish Renaissance","1500s","63","Tomás Luis de","Victoria",
"9449","303","Walker, George [Theophilus]","Walker","none",,,,,"45","1922","2018","American","Post-Schoenbergian Serial [Neoclassical]","1900s","96","George [Theophilus]","Walker",
"9450","304","Warlock, Peter","Warlock","none",,,,"mainly London-based","5","1894","1930","British","English Nationalist","1800s","36","Peter","Warlock",
"9451","305","42. Weber, Carl Maria von","Weber","222---2230---2122---201---03---220",,,,,"17","1786","1826","German","Post-Classical","1700s","40","Carl Maria von","Weber","42"
"9452","306","Weelkes, Thomas","Weelkes","none",,,,"mainly Chichester-based from 1602","15","1576","1623","British","Late English Renaissance","1500s","47","Thomas","Weelkes",
"9453","307","73. Weill, Kurt","Weill","221---0200---0101---100---13---220",,,"German Vernacularist to c1935, American Vernacularist thereafter","U.S.-based from 1935","11","1900","1950","German-American","German Neoclassical","1900s","50","Kurt","Weill","73"
"9454","308","Wieniawski, Henryk","Wieniawski","000---0200---0002---002---00---010",,,,"St. Petersburg-based 1860-72","3","1835","1880","Polish","Middle Romantic","1800s","45","Henryk","Wieniawski",
"9455","309","Willaert, Adrian","Willaert","none",,,,"Venice-based from 1527","23","c1490","1562","Flemish-Italian","Middle Italian Renaissance","1400s","72","Adrian","Willaert",
"9456","310","62. Wolf, Hugo","Wolf","012---0000---0200---200---02---130",,,,"mainly Vienna-based from 1875","22","1860","1903","Austrian","Late [post-Wagnerian] German Romantic","1800s","43","Hugo","Wolf","62"
"9457","311","Wolf-Ferrari, Ermanno","Wolf-Ferrari","none",,,,"Italy, Germany & Switzerland-based","14","1876","1948","Italian-German","Late Italian Romantic [Neoclassical]","1800s","72","Ermanno","Wolf-Ferrari","-"
"9458","312","Wolff, Christian G.","Wolff","none",,,,"U.S.-based from 1941","8","1934",,"French-American","American Avant-garde [New York school]","1900s","-1","Christian G.","Wolff",
"9459","313","Wuorinen, Charles","Wourinen","none",,,,,"18","1938",,"American","Post-Webernian Serial [Neoclassical after c1980]","1900s","-1","Charles","Wuorinen",
"9460","314","Xenakis, Iannis","Xenakis","022---2110---2222---212---10---?2x",,,,"mainly Paris-based from 1947","22","1922","2001","Greek-French","European Avant-garde [texture music]","1900s","79","Iannis","Xenakis",
"9461","315","Zemlinsky, Alexander [von]","Zemlinsky","212---0000---2221---100---12---120",,,,"mainly Vienna- & Prague-based","14","1871","1942","Austrian","Late German Romantic","1800s","71","Alexander [von]","Zemlinsky",
"9462","316","Zwilich, Ellen Taaffe","Zwilich","none",,,,"Tallahassee-based from 2000","40","1939",,"American","Serial to c1980, Neoromantic thereafter","1900s","-1","Ellen Taaffe","Zwilich",
"9463","317","Adam, Adolphe [Charles]","Adam","none",,,,"Paris-based","10","1803","1856","French","Early French Romantic [bel canto]","1800s","53","Adolphe [Charles]","Adam",
"9464","318","Adams, John [Coolidge]","Adams","112---1210---1111---200---02---02x",,,,"San Francisco area-based from 1971","6","1947",,"American","Minimalist","1900s","-1","John [Coolidge]","Adams",
"9465","319","Adler, Samuel [Hans]","Adler","none",,,,"U.S.-based from 1939","9","1928",,"German-American","'embraces a wide variety of contemporary styles'","1900s","-1","Samuel [Hans]","Adler",
"9466","320","Alain, Jehan [Ariste]","Alain","none",,,,"Paris-based from 1927","12","1911","1940","French","Mystical","1900s","29","Jehan [Ariste]","Alain",
"9467","321","22. Vivaldi, Antonio","Vivaldi","000---0333---3222---000---02---320",,,,"mainly Venice-based","20","1678","1741","Italian","Late Italian Baroque","1600s","63","Antonio","Vivaldi","22"
"9468","322","Torelli, Giuseppe","Torelli","none",,,,,"16","1658","1709","Italian","Middle Italian Baroque","1600s","51","Giuseppe","Torelli",
"9469","323","Indy, Vincent d'","Indy","none",,,,"Paris-based","17","1851","1931","French","Late [post-Wagnerian] French Romantic","1800s","80","Vincent d'","Indy",
"9470","324","Hovhaness, Alan","Hovhannes","202---2222---2222---222---12---22x",,,"Mystical]","mainly Massachusetts- & New York-based to 1966, Seattle-based thereafter","19","1911","2000","American","Neoromantic [Exoticist","1900s","89","Alan","Hovhaness",
"9471","325","17. Mendelssohn[-Bartholdy], Felix","Mendelssohn","333---3302---3222---220---01---320",,,,"Leipzig-based from 1835","15","1809","1847","German","Early German Romantic [Biedermeier, Neoclassical]","1800s","38","Felix","Mendelssohn[-Bartholdy]","17 -"
"9472","326","Thomson, Virgil","V Thompson","222---0111---2112---222---22---220",,,"American Nationalist [Experimentalist]","Paris-based 1921-2 & 1925-40, mainly New York-based thereafter","10","1896","1989","American","French Neoclassical","1800s","93","Virgil","Thomson",
"9473","327","Parry, [Charles] Hubert","Parry","none",,,,"London- & Oxford-based from 1883","34","1848","1918","British","Late [post-Brahmsian] Romantic","1800s","70","[Charles] Hubert","Parry",
"9474","328","Montsalvatge, Xavier","Montsalvatge","none",,,,"mainly Barcelona-based","17","1912","2002","Catalan","evolved through several major stylistic stages toward a final Avant-garde one","1900s","90","Xavier","Montsalvatge",
"9475","329","87. Albéniz, Isaac","Albéniz","012---2000---0000---300---02---010",,,,,"15","1860","1909","Spanish [Catalan]","Spanish Nationalist","1800s","49","Isaac","Albéniz","87 é"
"9476","330","Alfvén, Hugo","Alfvén","none",,,,,"9","1872","1960","Swedish","Late Romantic","1800s","88","Hugo","Alfvén","é"
"9477","331","Alwyn, William","Alwyn","none",,,,"mainly London-based c1920-60","12","1905","1985","British","Neoromantic","1900s","80","William","Alwyn",
"9478","332","Amram, David","Amram","none",,,,,"5","1930",,"American","none","1900s","-1","David","Amram",
"9479","333","Anderson, Leroy","Anderson","none",,,,"Woodbury CT-based from 1948","3","1908","1975","American","American Light Classical","1900s","67","Leroy","Anderson",
"9480","334","Arensky, Anton","Arensky","none",,,,"mainly St. Petersburg- & Moscow-based after 1879","12","1861","1906","Russian","Late Russian Romantic","1800s","45","Anton","Arensky",
"9481","335","Argento, Dominick","Argento","none",,,,"mainly Minnesota- & Florence-based","5","1927","2019","American","Neoromantic","1900s","92","Dominick","Argento",
"9482","336","Arne, Thomas","Arne","none",,,,"London-based","7","1710","1778","British","Pre-Classical","1700s","68","Thomas","Arne",
"9483","337","Arnold, Malcolm","Arnold","222---1122---2222---102---21---110",,,,,"8","1921","2006","British","Neoromantic [English Vernacularist]","1900s","85","Malcolm","Arnold",
"9484","338","Auber, Daniel-François-Esprit","Auber","none",,,,"Paris-based","21","1782","1871","French","Early French Romantic [bel canto]","1700s","89","Daniel-François-Esprit","Auber",
"9485","339","Babbitt, Milton","Babbitt","none",,,,"mainly Princeton-based from 1938","22","1916","2011","American","Post-Webernian Serial","1900s","95","Milton","Babbitt",
"9486","340","Balakirev, Mily","Balarikev","212---2000---1101---200---00---120",,,,"St. Petersburg-based from 1855","24","1837","1910","Russian","Russian Nationalist [Romantic]","1800s","73","Mily","Balakirev",
"9487","341","Auric, Georges","Auric","none",,,,,"23","1899","1983","French","French Neoclassical","1800s","84","Georges","Auric",
"9488","342","54. Barber, Samuel","Barber","223---2212---2212---211---22---220",,,,,"39","1910","1981","American","Neoromantic","1900s","71","Samuel","Barber","54"
"9489","343","Barrios Mangoré, Agustín","Barrios Mangoré","none",,,,,"7","1885","1944","Paraguayan","Nationalist [Romantic]","1800s","59","Agustín","Barrios Mangoré","é"
"9490","344","Bax, Arnold","Bax","222---2211---2212---201---10---220",,,,,"15","1883","1953","British","Late English Romantic [Celtic revival]","1800s","70","Arnold","Bax",
"9491","345","Beach, Amy Marcy [Mrs. H. H. A.]","Beach","201---2000---2122---200---01---220",,,,"New York-based from 1914","24","1867","1944","American","Late Romantic [New England school]","1800s","77","Amy Marcy [Mrs. H. H. A.]","Beach",
"9492","346","51. Bellini, Vincenzo","Bellini","002---0020---0011---110---03---220",,,,,"15","1801","1835","Italian","Early Italian Romantic [bel canto]","1800s","34","Vincenzo","Bellini","51"
"9493","347","Bennett, Richard Rodney","Bennett","none",,,,"New York-based from 1979","16","1936","2012","British","Post-Schoenbergian Serial [Neoromantic]","1900s","76","Richard Rodney","Bennett",
"9494","348","72. Berg, Alban","Berg","022---0202---0211---200---03---020",,,,"Vienna-based","12","1885","1935","Austrian","Expressionist to 1925, Serial thereafter","1800s","50","Alban","Berg","72"
"9495","349","29. Berlioz, Hector","Berlioz","332---0201---0001---110---03---330",,,,"mainly Paris-based from 1821","11","1803","1869","French","Early French Romantic [New German school]","1800s","66","Hector","Berlioz","29"
"9496","350","50. Bernstein, Leonard","Bernstein","232---0122---1012---201---22---220",,,,"mainly New York-based","16","1918","1990","American","American Vernacularist [with eclectic Neoclassical, Neoromantic & Serial elements]","1900s","72","Leonard","Bernstein","50"
"9497","351","Berwald, Franz","Berwald","none",,,,,"16","1796","1868","Swedish","Early German Romantic","1700s","72","Franz","Berwald",
"9498","352","Billings, William","Billings","none",,,,"Boston-based","5","1746","1800","American","'American primitive'","1700s","54","William","Billings",
"9499","353","Birtwistle, Harrison [Paul]","Birtwistle","none",,,,,"29","1934",,"British","Post-Serial, with a modernist core broadened by myth, ritual, history & theatre","1900s","-1","Harrison [Paul]","Birtwistle",
"9500","354","37. Bizet, Georges","Bizet","232---0000---0002---200---03---220",,,,"Paris-based","0","1838","1875","French","Middle French Romantic","1800s","37","Georges","Bizet","37"
"9501","355","Blacher, Boris","Blacher","none",,,,"after 1922 mainly Berlin-based","38","1903","1975","German","none","1900s","72","Boris","Blacher",
"9502","356","Bliss, Arthur","Bliss","none",,,,"mainly London-based","21","1891","1975","British","Neoromantic","1800s","84","Arthur","Bliss",
"9503","357","Blitzstein, Marc","Blitzstein","none",,,,,"14","1905","1964","American","American Vernacularist","1900s","59","Marc","Blitzstein",
"9504","358","Boieldieu, François-Adrien","Boieldieu","none",,,,"mainly Paris-based from 1796","21","1775","1834","French","Post-Classical","1700s","59","François-Adrien","Boieldieu",
"9505","359","Boismortier, Joseph Bodin de","Boismortier","none",,,,"Paris-based from c1724","16","1689","1755","French","Late French Baroque [galant]","1600s","66","Joseph Bodin de","Boismortier",
"9506","360","Boito, Arrigo","Boito","000---0000---0000---000---03---010",,,,,"17","1842","1918","Italian","Middle Italian Romantic [with eclectic French, German & Italian elements]","1800s","76","Arrigo","Boito",
"9507","361","Bolcom, William","Bolcom","211---2222---2222---220---01---020",,,,"Ann Arbor-based from 1973","3","1938",,"American","American Vernacularist [with eclectic Expressionist, Neoclassical & Neoromantic elements= Polystylis","1900s","-1","William","Bolcom",
"9508","362","Bononcini, Giovanni [Battista]","Bononcini","none",,,,"London-based 1720-32, also for periods in Paris & Vienna","18","1670","1747","Italian","Late Italian Baroque","1600s","77","Giovanni [Battista]","Bononcini",
"9509","363","79. Borodin, Alexander","Borodin","332---0000---1311---200---02---020",,,,"St. Petersburg-based","23","1833","1887","Russian","Russian Nationalist [Romantic]","1800s","54","Alexander","Borodin","79"
"9510","364","Bottesini, Giovanni","Bottesini","none",,,,,"6","1821","1889","Italian","Middle Italian Romantic","1800s","68","Giovanni","Bottesini",
"9511","365","Boulanger, Lili","Boulanger","none",,,,"mainly Paris-based","7","1893","1918","French","Impressionist [French Romantic]","1800s","25","Lili","Boulanger",
"9512","366","Boulez, Pierre","Boulez","022---0010---2202---201---00---02x",,,,"mainly Paris-based","29","1925","2016","French","European Avant-garde","1900s","91","Pierre","Boulez",
"9513","367","Bowles, Paul","Bowles","none",,,,"Tangier-based from 1947","11","1910","1999","American-Moroccan","none","1900s","89","Paul","Bowles",
"9514","368","Boyce, William","Boyce","none",,,,"London-based","24","1711","1779","British","Pre-Classical","1700s","68","William","Boyce",
"9515","369","Bridge, Frank","Bridge","012---1100---2222---220---11---120",,,"Expressionist thereafter",,"13","1879","1941","British","Late [post-Brahmsian] Romantic to c1918, Impressionist","1800s","62","Frank","Bridge",
"9516","370","26. Britten, Benjamin","Britten","222---2201---1212---213---23---230",,,,,"7","1913","1976","British","Neoclassical","1900s","63","Benjamin","Britten","26"
"9517","371","Brouwer, Leo","Brower","none",,,"Impressionist]",,"7","1939",,"Cuban","Nationalist to c1964---highly eclectic thereafter [at first Avant-garde, more recently Neoromantic","1900s","-1","Leo","Brouwer",
"9518","372","Bruch, Max","Bruch","201---0302---2121---101---01---220",,,,"Berlin-based after 1891","4","1838","1920","German","Middle German Romantic","1800s","82","Max","Bruch",
"9519","373","Bull, John","Bull","none",,,,"South Netherlands-based from 1613","9","c1562","1628","British","Late English Renaissance","1500s","66","John","Bull",
"9520","374","Butterworth, George","Butterworth","none",,,,,"10","1885","1916","British","English Nationalist","1800s","31","George","Butterworth",
"9521","375","71. Byrd, William","Byrd","[not used]",,,,"Essex-based from 1593","26","c1540","1623","British","Late English Renaissance","1500s","83","William","Byrd","71"
"9522","376","Cabezón, Antonio de","Cabezón","none",,,,,"4","1510","1566","Spanish","Middle Spanish Renaissance","1500s","56","Antonio de","Cabezón","ó"
"9523","377","Crawford [Seeger], Ruth","Crawford","none",,,,"Washington D.C.-based from 1936","9","1901","1953","American","Experimentalist","1900s","52","Ruth","Crawford [Seeger]",
"9524","378","Caccini, Giulio","Caccini","none",,,,"Florence- & Rome-based","14","1551","1618","Italian","Early Italian Baroque","1500s","67","Giulio","Caccini",
"9525","379","59. Cage, John","Cage","011---2001---2222---212---11---02x",,,,"mainly California- & New York-based","12","1912","1992","American","American Avant-garde [New York school]","1900s","80","John","Cage","59"
"9526","380","Caldara, Antonio","Caldara","none",,,,"until 1716 Venice- & Rome-based, thereafter in Vienna","15","1670/1","1736","Italian","Late Italian Baroque","1600s","66","Antonio","Caldara",
"9527","381","Campion, Thomas","Campion","none",,,,,"8","1567","1620","British","Late English Renaissance","1500s","53","Thomas","Campion",
"9528","382","Canteloube de Malaret, [Marie-]Joseph","Canteloube","none",,,,,"12","1879","1957","French","French Nationalist","1800s","78","[Marie-]Joseph","Canteloube de Malaret",
"9529","383","Carissimi, Giacomo","Carissimi","none",,,,"Rome-based","19","1605","1674","Italian","Middle Italian Baroque","1600s","69","Giacomo","Carissimi",
"9530","384","Carpenter, John Alden","Carpenter","none",,,,"Chicago-based","25","1876","1951","American","Impressionist [American Vernacularist]","1800s","75","John Alden","Carpenter",
"9531","385","110. Carter, Elliott","Carter","112---2122---2212---202---21---120",,,,"Greenwich Village-based from 1945","12","1908","2012","American","French Neoclassical to c1950, Serial [Expressionist] thereafter","1900s","104","Elliott","Carter","110"
"9532","386","Carulli, Ferdinando","Carulli","none",,,,"Paris-based from 1808","19","1770","1841","Italian","Post-Classical","1700s","71","Ferdinando","Carulli",
"9533","387","Casella, Alfredo","Casella","none",,,,"Paris-based 1896-1915, thereafter mainly Rome-based","32","1883","1947","Italian","Impressionist to c1920, Neoclassical thereafter","1800s","64","Alfredo","Casella",
"9534","388","Castelnuovo-Tedesco, Mario","Castelnuovo-Tedesco","011---1221---2112---212---11---120",,,,"California-based after 1940","7","1895","1968","Italian-American","Neoromantic","1800s","73","Mario","Castelnuovo-Tedesco","-"
"9535","389","Chabrier, Emmanuel","Chabrier","023---0010---0001---200---12---020",,,,"mainly Paris-based from 1856","20","1841","1894","French","Late French Romantic","1800s","53","Emmanuel","Chabrier",
"9536","390","Chadwick, George Whitefield","Chadwick","none",,,,"Boston-based from 1880","13","1854","1931","American","Late Romantic [New England school]","1800s","77","George Whitefield","Chadwick",
"9537","391","Chaminade, Cécile [Louise Stéphanie]","Chaminade","none",,,,,"21","1857","1944","French","Late French Romantic","1800s","87","Cécile [Louise Stéphanie]","Chaminade",
"9538","392","Charpentier, Gustave","G Charpentier","none",,,,"mainly Paris-based from c1881","20","1860","1956","French","Late French Romantic [verismo]","1800s","96","Gustave","Charpentier",
"9539","393","Charpentier, Marc-Antoine","M-A Charpentier","[not used]",,,,"Paris-based","11","1643","1704","French","Middle French Baroque","1600s","61","Marc-Antoine","Charpentier",
"9540","394","Chausson, Ernest","Chausson","212---0200---2222---100---02---120",,,,"mainly Paris-based","15","1855","1899","French","Late [post-Wagnerian] French Romantic","1800s","44","Ernest","Chausson",
"9541","395","Chávez [y Ramírez], Carlos","Chávez","none",,,"Neoclassical","mainly Mexico City-based","13","1899","1978","Mexican","Mexican Nationalist","1800s","79","Carlos","Chávez [y Ramírez]","á  í"
"9542","396","Cilea, Francesco","Cilea","none",,,,,"7","1866","1950","Italian","Late Italian Romantic [verismo]","1800s","84","Francesco","Cilea",
"9543","397","Cimarosa, Domenico","Cimarosa","120---1022---1100---120---03---220",,,,"mainly Naples-based","11","1749","1801","Italian","Classical","1700s","52","Domenico","Cimarosa",
"9544","398","Clarke, Rebecca","Clarke","none",,,,"U.S.-based from 1939","4","1886","1979","British","Impressionist [Neoclassical]","1800s","93","Rebecca","Clarke",
"9545","399","Clemens non Papa [Clemens][Clement], Jacob [Jacobus][Jacques]","Clemens","none",,,,,"24","c1513","1555","Franco-Flemish","Middle Franco-Flemish Renaissance","1500s","42","Jacob [Jacobus][Jacques]","Clemens non Papa [Clemens][Clement]",
"9546","400","Clérambault, Louis-Nicolas","Clérambault","none",,,,"Paris-based","15","1676","1749","French","Late French Baroque","1600s","73","Louis-Nicolas","Clérambault","é"
"9547","401","Coleridge-Taylor, Samuel","Coleridge","none",,,,"London-based","6","1875","1912","British","Late Romantic","1800s","37","Samuel","Coleridge-Taylor","-"
"9548","402","31. Copland, Aaron","Copland","232---2022---2212---210---32---120",,,,"mainly New York-based","21","1900","1990","American","French Neoclassical with American Vernacularist elements, turning American Nationalist c1935-c1955","1900s","90","Aaron","Copland","31"
"9549","403","Corigliano, John","Corigliano","none",,,,"New York-based","9","1938",,"American","Neoromantic","1900s","-1","John","Corigliano",
"9550","404","Couperin, Louis","L Couperin","none",,,,"mainly Paris-based","13","c1626","1661","French","Middle French Baroque","1600s","35","Louis","Couperin",
"9551","405","Cowell, Henry","Cowell","212---2112---2222---211---00---110",,,"Exoticist","mainly New York-based from 1928","7","1897","1965","American","Experimentalist","1800s","68","Henry","Cowell",
"9552","406","Cui, Cesar","Cui","none",,,,"mainly St. Petersburg-based from 1851","22","1835","1918","Russian","Middle Russian Romantic","1800s","83","Cesar","Cui",
"9553","407","Dallapiccola, Luigi","Dallapiccola","none",,,,"mainly Florence-based from 1922","11","1904","1975","Italian","Neoclassical to c1940---Post-Webernian Serial thereafter","1900s","71","Luigi","Dallapiccola",
"9554","408","Danzi, Franz","Danzi","none",,,,"mainly Mannheim-based to 1784, thereafter mainly in Munich, Stuttgart & Karlsruhe","7","1763","1826","German","Classical [Mannheim school]","1700s","63","Franz","Danzi",
"9555","409","Dargomïzhsky [Dargomyzhsky], Alexander","Dargomyzhsky","none",,,,"mainly St. Petersburg-based","13","1813","1869","Russian","Middle Russian Romantic","1800s","56","Alexander","Dargomïzhsky [Dargomyzhsky]","ï"
"9556","410","Davidovsky, Mario","Davidovsky","none",,,,"mainly New York- & Boston-based from 1960","7","1934",,"Argentinian-American","Post-Webernian Serial [Avant-garde]","1900s","-1","Mario","Davidovsky",
"9557","411","Delibes, [C.P.] Léo","Delibes","020---0000---0001---100---32---120",,,,"Paris-based from 1847","12","1836","1891","French","Middle French Romantic","1800s","55","[C.P.] Léo","Delibes",
"9558","412","91. Delius, Frederick","Delius","023---2201---0102---110---02---120",,,,"in his early years based in London, the U.S. (Florida & Virginia), Leipzig & Paris---from 1897 Grez-","8","1862","1934","British","Late Romantic [Impressionist]","1800s","72","Frederick","Delius","91"
"9559","413","Dello Joio, Norman","Dello","none",,,,"mainly New York area- & Boston area-based","15","1913","2008","American","Neoromantic","1900s","95","Norman","Dello Joio",
"9560","414","Diamond, David","Diamond","none",,,,"Italy-based 1951-65, New York-based 1973-97","14","1915","2005","American","Neoromantic","1900s","90","David","Diamond",
"9561","415","Dohnányi, Ernst von [Erno]","Dohnányi","202---2210---2222---201---12---110",,,,"U.S.-based from 1949","28","1877","1960","Hungarian","Late Romantic","1800s","83","Ernst von [Erno]","Dohnányi","á"
"9562","416","38. Donizetti, Gaetano","Donizetti","121---0121---1212---211---13---220",,,,"Naples-based 1822-38, thereafter in Paris","17","1797","1848","Italian","Early Italian Romantic [bel canto]","1700s","51","Gaetano","Donizetti","38"
"9563","417","97. Dowland, John","Dowland","[not used]",,,,"travelled extensively in Europe for many years","9","1563","1626","British","Late English Renaissance","1500s","63","John","Dowland","97"
"9564","418","Druckman, Jacob","Druckman","none",,,,"mainly New York area- & New England-based","12","1928","1996","American","Serial [Expressionist, Neoromantic, 'Third Stream']","1900s","68","Jacob","Druckman",
"9565","419","Dukas, Paul","Dukas","203---0000---0002---200---22---010",,,,"Paris-based","11","1865","1935","French","Late French Romantic [Impressionist]","1800s","70","Paul","Dukas",
"9566","420","Duparc, Henri","Duparc","none",,,,,"16","1848","1933","French","Middle French Romantic","1800s","85","Henri","Duparc",
"9567","421","Dutilleux, Henri","Dutilleux","none",,,,"mainly Paris-based from c1933","46","1916","2013","French","none","1900s","97","Henri","Dutilleux",
"9568","422","21. Dvorák, Antonin","Dvorák","323---2300---3332---210---02---220",,,"Czech Nationalist","mainly Prague-based from 1857 (worked in the U.S. 1892-95)","15","1841","1904","Bohemian","Late German Romantic","1800s","63","Antonin","Dvorák","21 á"
"9569","423","Eisler, Hanns","Eisler","none",,,,"New York-based 1937-48, Berlin-based thereafter","10","1898","1962","German-Austrian","none","1800s","64","Hanns","Eisler",
"9570","424","66. Falla, Manuel de","Falla","021---2000---1102---202---32---120",,,,"Cadiz, Madrid, Paris, Granada & finally Argentina-based","20","1876","1946","Spanish","Spanish Nationalist [Impressionist] to c1920---Neoclassical thereafter","1800s","70","Manuel de","Falla","66"
"9571","425","Fasch, Johann Friedrich","Fasch","none",,,"Pre-Classical","Zerbst-based from 1721","8","1688","1758","German","Late German Baroque","1600s","70","Johann Friedrich","Fasch",
"9572","426","Feldman, Morton","Feldman","012---1211---2222---211---11---02x",,,,"New York-based until 1973, Buffalo-based thereafter","12","1926","1987","American","American Avant-garde [Minimalist], New York school","1900s","61","Morton","Feldman",
"9573","427","Fibich, Zdenek","Fibich","none",,,,"Prague-based from 1874","19","1850","1900","Bohemian","Late [post-Wagnerian] Romantic","1800s","50","Zdenek","Fibich",
"9574","428","Field, John","Field","none",,,,"London-based 1793-1802---mainly Russia-based thereafter","16","1782","1837","Irish","Post-Classical [London piano school]","1700s","55","John","Field",
"9575","429","Fine, Irving","Fine","none",,,,"Boston area-based","22","1914","1962","American","French Neoclassical","1900s","48","Irving","Fine",
"9576","430","Finney, Ross Lee","Finney","none",,,,"Ann Arbor-based 1949-74","6","1906","1997","American","Post-Schoenbergian Serial","1900s","91","Ross Lee","Finney",
"9577","431","Flotow, Friedrich von","Flotow","none",,,,,"12","1812","1883","German","Early German Romantic [bel canto] with eclectic French & Italian elements","1800s","71","Friedrich von","Flotow",
"9578","432","Foote, Arthur [William]","Foote","none",,,,"Boston area-based","13","1853","1937","American","Late Romantic [New England school]","1800s","84","Arthur [William]","Foote",
"9579","433","Françaix, Jean","Françaix","222---2222---2222---222---22---020",,,,,"6","1912","1997","French","French Neoclassical","1900s","85","Jean","Françaix","ç"
"9580","434","52. Franck, Cesar","Franck","202---2000---2223---230---01---220",,,,"Paris-based 1835-42 & from 1844","19","1822","1890","Belgian-French","Late French Romantic","1800s","68","Cesar","Franck","52"
"9581","435","Gade, Niels","Gade","none",,,,"mainly Copenhagen-based","35","1817","1890","Danish","Middle German Romantic","1800s","73","Niels","Gade",
"9582","436","Galuppi, Baldassare","Galuppi","none",,,,"Venice-based","14","1706","1785","Italian","Pre-Classical","1700s","79","Baldassare","Galuppi",
"9583","437","Geminiani, Francesco","Geminiani","none",,,,"London- & Dublin-based from 1714","13","1687","1762","Italian","Late Italian Baroque","1600s","75","Francesco","Geminiani",
"9584","438","Gerhard, Roberto","Gerhard","none",,,"Neoclassical] to c1950---Serial [Expressionist] thereafter","Cambridge-based from 1939","28","1896","1970","Spanish [Catalan]-British","Spanish Nationalist [Serial","1800s","74","Roberto","Gerhard",
"9585","439","30. Gershwin, George","Gershwin","032---3000---0202---200---02---020",,,,"New York-based","13","1898","1937","American","American Vernacularist","1800s","39","George","Gershwin","30"
"9586","440","Gesualdo, Carlo","Gesualdo","[not used]",,,,"Naples-, Ferrara- & Gesualdo-based","17","1566","1613","Italian","Late Italian Renaissance","1500s","47","Carlo","Gesualdo",
"9587","441","Gibbons, Orlando","Gibbons","[not used]",,,,"London-based from c1603","14","1583","1625","British","Late English Renaissance","1500s","42","Orlando","Gibbons",
"9588","442","Ginastera, Alberto","Ginastera","122---2222---1202---212---22---120",,,,"Buenos Aires-based to 1968, mainly Geneva-based thereafter","14","1916","1983","Argentinian","Argentinian Nationalist to c1960---Serial [Expressionist] thereafter","1900s","67","Alberto","Ginastera",
"9589","443","Giordano, Umberto","Giordano","011---0000---0100---100---13---010",,,,"Milan-based from 1894","10","1867","1948","Italian","Late Italian Romantic [verismo]","1800s","81","Umberto","Giordano",
"9590","444","Giuliani, Mauro","Giuliani","none",,,,"Vienna-based 1806-19","10","1781","1829","Italian","Post-Classical","1700s","48","Mauro","Giuliani",
"9591","445","Glass, Philip","Glass","222---0202---2211---212---13---02x",,,,"New York-based from 1967","12","1937",,"American","Minimalist","1900s","-1","Philip","Glass",
"9592","446","Glazunov, Alexander","Glazunov","222---2220---1202---220---20---120",,,,"St. Petersburg-based to 1928","19","1865","1936","Russian","Late [post-Brahmsian] Russian Romantic","1800s","71","Alexander","Glazunov",
"9593","447","Glière, Reinhold","Glière","none",,,,"had connections with Kiev, Moscow, Berlin & the Soviet republics of Azerbaijan & Uzbekistan","11","1875","1956","Russian","Late Russian Romantic [Socialist Realist]","1800s","81","Reinhold","Glière","è"
"9594","448","102. Glinka, Mikhail","Glinka","122---0000---2222---202---03---120",,,,"travelled widely in Europe","16","1804","1857","Russian","Early Russian Romantic [Nationalist, bel canto]","1800s","53","Mikhail","Glinka","102"
"9595","449","Górecki, Henryk","Górecki","none",,,,"mainly Katowice-based from 1955","18","1933","2010","Polish","European Avant-garde to c1970---Minimalist [Neoromantic] thereafter","1900s","77","Henryk","Górecki","ó"
"9596","450","Gottschalk, Louis Moreau","Gottschalk","201---2000---0002---300---01---010",,,"American Nationalist","travelled widely in Europe and North & Latin America","9","1829","1869","American","Middle French Romantic [Paris virtuoso school]","1800s","40","Louis Moreau","Gottschalk",
"9597","451","Gould, Morton","Gould","none",,,,"mainly New York-based","12","1913","1996","American","American Vernacularist","1900s","83","Morton","Gould",
"9598","452","09. Granados, Enrique","Granados","021---0000---1112---300---02---020",,,,"mainly Barcelona-based","23","1867","1916","Spanish","Spanish Nationalist [Romantic]","1800s","49","Enrique","Granados","09"
"9599","453","Gretchaninov, Alexander Tikhonovich","Gretchaninov","none",,,,"mainly Moscow- & St. Petersburg-based to 1925, thereafter France-based to 1939 & U.S.-based from the","6","1864","1956","Russian-French-American","Russian Nationalist [Late Romantic]","1800s","92","Alexander Tikhonovich","Gretchaninov",
"9600","454","Grétry, André-Ernest-Modeste","Grétry","none",,,,"Paris-based from 1767","9","1741","1813","Belgian-French","Classical","1700s","72","André-Ernest-Modeste","Grétry","é"
